artist,facebook,twitter,website,genre,mtv
 Sugar ,,,http://www.bobmould.com/,Alternative,http://www.mtv.com/artists/sugar-08/biography
 Susan Maicoo ,,,,,http://www.mtv.com/artists/susan-maicoo/biography
 Susan Raye ,http://www.facebook.com/105519186147503,,,Country,http://www.cmt.com/artists/susan-raye/biography
 Susan Tedeschi ,http://www.facebook.com/15750194565,http://www.twitter.com/susan_tedeschi,http://www.pipeline.com/~stb/,Blues/Folk,http://www.mtv.com/artists/susan-tedeschi/biography
 Sweet & Pepper ,,,,,http://www.mtv.com/artists/sweet-pepper-2/biography
 Switchfoot ,http://www.facebook.com/6224991678,http://www.twitter.com/switchfoot,http://www.switchfoot.com/,Alternative,http://www.mtv.com/artists/switchfoot/biography
 Swizz Beatz ,http://www.facebook.com/105993382764340,http://www.twitter.com/therealswizzz,,Hip-Hop/Rap,http://www.mtv.com/artists/swizz-beatz/biography
 Syd Barrett ,http://www.facebook.com/149711621307,,,Classic Rock,http://www.mtv.com/artists/syd-barrett/biography
 Sylvia Hutton ,,,,,http://www.cmt.com/artists/sylvia-hutton/biography
 Tame Impala ,http://www.facebook.com/35478245776,http://www.twitter.com/tameimpala,,Rock,http://www.mtv.com/artists/tame-impala/biography
 Tarralyn Ramsey ,,,,,http://www.mtv.com/artists/tarralyn-ramsey/biography
 Teyana Taylor ,http://www.facebook.com/11123383561,http://www.twitter.com/teyanataylor,,R&B,http://www.mtv.com/artists/teyana-taylor/biography
 Tahira Syed ,,,,,http://www.mtv.com/artists/tahira-syed/biography
 Telling On Trixie ,,,,Rock,http://www.mtv.com/artists/telling-on-trixie/biography
 Ted Nugent ,http://www.facebook.com/124016042296,http://www.twitter.com/tednugent,http://www.tednugent.com,Hard Rock,http://www.mtv.com/artists/ted-nugent/biography
 Thailan ,,,,,http://www.mtv.com/artists/thailan/biography
 Terrence Forsythe ,,,,,http://www.mtv.com/artists/terrence-forsythe/biography
 Terri Lynn Blues ,,,,,http://www.cmt.com/artists/terri-lynn-blues/biography
 Taylor Made ,,,,,http://www.mtv.com/artists/taylor-made-2/biography
 The Guvnors ,,,,,http://www.mtv.com/artists/the-guvnors/biography
 Tercer Cielo ,http://www.facebook.com/96569389636,http://www.twitter.com/tercercielo,,Latin,http://www.mtv.com/artists/tercer-cielo/biography
 The Head and the Heart ,http://www.facebook.com/137022972693,http://www.twitter.com/headandtheheart,http://www.theheadandtheheart.com,Alternative,http://www.mtv.com/artists/the-head-and-the-heart/biography
 The Cars ,http://www.facebook.com/189146859928,,,New Wave,http://www.mtv.com/artists/the-cars/biography
 The Bear ,,,,,http://www.mtv.com/artists/the-bear/biography
 The Arrogant Worms ,,,,Comedy/Spoken Word,http://www.mtv.com/artists/the-arrogant-worms/biography
 The Band ,http://www.facebook.com/49920330748,,,Rock,http://www.mtv.com/artists/the-band/biography
 The Almost ,http://www.facebook.com/14343840021,http://www.twitter.com/thealmost,http://www.thealmost.com,Alternative,http://www.mtv.com/artists/the-almost/biography
 The Cheetah Girls ,http://www.facebook.com/TheCheetahGirls,,,Pop,http://www.mtv.com/artists/the-cheetah-girls/biography
 The Breeders ,http://www.facebook.com/19013665460,http://www.twitter.com/thebreeders,,Rock,http://www.mtv.com/artists/the-breeders/biography
 The Brian Jonestown Massacre ,http://www.facebook.com/15142219317,http://www.twitter.com/bjm_band,,Alternative,http://www.mtv.com/artists/the-brian-jonestown-massacre/biography
 The Bloody Hollies ,,,,Rock,http://www.mtv.com/artists/the-bloody-hollies/biography
 The Bottle Rockets ,http://www.facebook.com/54915810499,http://www.twitter.com/bottlerockets,,Rock,http://www.mtv.com/artists/the-bottle-rockets/biography
 The Dells ,,,,R&B/Soul,http://www.mtv.com/artists/the-dells/biography
 The Detonators ,,,,,http://www.mtv.com/artists/the-detonators-1/biography
 The Cox Family ,,,,Country,http://www.cmt.com/artists/the-cox-family/biography
 The Darkest of the Hillside Thickets ,,,,Alternative,http://www.mtv.com/artists/the-darkest-of-the-hillside-thickets/biography
 The Darkness ,http://www.facebook.com/127052047368288,http://www.twitter.com/thedarkness,http://www.theactualdarkness.com,Rock,http://www.mtv.com/artists/the-darkness/biography
 The Flys ,,,http://www.theflys.com/,Rock,http://www.mtv.com/artists/the-flys/biography
 The Hills ,,,,,http://www.mtv.com/artists/the-hills/biography
 The Donnas ,http://www.facebook.com/90320909485,http://www.twitter.com/the_donnas,http://www.thedonnas.com/,Rock,http://www.mtv.com/artists/the-donnas/biography
 The-Dream ,http://www.facebook.com/163451265610,http://www.twitter.com/thekingdream,,R&B,http://www.mtv.com/artists/the-dream/biography
 The Good Brothers ,,,,Rock,http://www.mtv.com/artists/the-good-brothers/biography
 The Greatest Wildberries Chartsbreakers ,,,,,http://www.mtv.com/artists/the-greatest-wildberries-chartsbreakers/biography
 The Horrors ,http://www.facebook.com/107625632663475,http://www.twitter.com/horrorsofficial,,Rock,http://www.mtv.com/artists/the-horrors/biography
 The Human League ,http://www.facebook.com/130734266994355,http://www.twitter.com/humanleaguehq,http://www.league-online.com/,Rock,http://www.mtv.com/artists/the-human-league/biography
 The Illuminati ,,,,,http://www.mtv.com/artists/the-illuminati/biography
 The Impressions ,,,,R&B/Soul,http://www.mtv.com/artists/the-impressions/biography
 The Infamous Stringdusters ,http://www.facebook.com/thestringdusters,http://www.twitter.com/http://www.thestringdusters.com,http://www.thestringdusters.com,Bluegrass,http://www.cmt.com/artists/the-infamous-stringdusters/biography
 The Gap Band ,,,,Soul,http://www.mtv.com/artists/the-gap-band/biography
 The Gaslight Anthem ,http://www.facebook.com/384408923304,http://www.twitter.com/gaslightanthem,,Rock,http://www.mtv.com/artists/the-gaslight-anthem/biography
 The Spinners ,,,http://www.delafont.com/music_acts/Spinners.htm,Soul,http://www.mtv.com/artists/the-spinners-00/biography
 The Morning Benders ,http://www.facebook.com/170712956359434,http://www.twitter.com/morningbenders,,Rock,http://www.mtv.com/artists/the-morning-benders/biography
 The Kicks ,http://www.facebook.com/thekicksrock,http://www.twitter.com/http://thekicksrock.com,http://thekicksrock.com,Rock,http://www.mtv.com/artists/the-kicks/biography
 The Kinks ,http://www.facebook.com/133206500059423,http://www.twitter.com/thekinks,http://www.raydavies.com/,Rock,http://www.mtv.com/artists/the-kinks/biography
 The Kinleys ,,,http://www.kinleysonline.com/,Country,http://www.cmt.com/artists/the-kinleys/biography
 The Knack ,,,,Alternative,http://www.mtv.com/artists/the-knack/biography
 The Lackloves ,,,,Alternative,http://www.mtv.com/artists/the-lackloves/biography
 The Last Poets ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/the-last-poets/biography
 The Jacksons ,,,,,http://www.mtv.com/artists/the-jacksons/biography
 The Jam ,http://www.facebook.com/162827993743121,,,Alternative,http://www.mtv.com/artists/the-jam-1/biography
 The Lively Ones ,,,,Classic Rock,http://www.mtv.com/artists/the-lively-ones/biography
 The Mighty Mofos ,,,,Rock,http://www.mtv.com/artists/the-mighty-mofos/biography
 The National ,http://www.facebook.com/11539801009,http://www.twitter.com/the_national,,Rock,http://www.mtv.com/artists/the-national/biography
 The Luvine Elias Jr. Jazz Trio ,,,,,http://www.mtv.com/artists/the-luvine-elias-jr-jazz-trio/biography
 The Maine ,http://www.facebook.com/13289810797,http://www.twitter.com/themaine,http://www.wearethemaine.net,Alternative,http://www.mtv.com/artists/the-maine/biography
 The Pacific Ocean ,,,,Alternative,http://www.mtv.com/artists/the-pacific-ocean/biography
 The Panic Division ,,,,Rock,http://www.mtv.com/artists/the-panic-division/biography
 The Noble Coyotes ,,,,,http://www.mtv.com/artists/the-noble-coyotes/biography
 The Revellz ,,,,,http://www.mtv.com/artists/the-revellz/biography
 The Revolutionary Army of the Infant Jesus ,,,,Inspirational,http://www.mtv.com/artists/the-revolutionary-army-of-the-infant-jesus/biography
 The Righteous Brothers ,http://www.facebook.com/112025082147983,,,Soul,http://www.mtv.com/artists/the-righteous-brothers/biography
 The Road Hammers ,http://www.facebook.com/pages/The-Road-Hammers/15131079354,,http://www.theroadhamme,Country,http://www.cmt.com/artists/the-road-hammers/biography
 The Stone Poneys ,,,,Rock,http://www.mtv.com/artists/the-stone-poneys/biography
 The Strokes ,http://www.facebook.com/167528651335,http://www.twitter.com/thestrokes,http://www.thestrokes.com,Rock,http://www.mtv.com/artists/the-strokes/biography
 The Prom Kings ,,,,Rock,http://www.mtv.com/artists/the-prom-kings/biography
 The Quiett ,,,,,http://www.mtv.com/artists/the-quiett/biography
 The Racketeers ,,,,,http://www.mtv.com/artists/the-racketeers/biography
 The Sundays ,http://www.facebook.com/104011742969753,,,Alternative,http://www.mtv.com/artists/the-sundays/biography
 The Swanee Quintet ,,,,,http://www.mtv.com/artists/the-swanee-quintet/biography
 The Swimming Pool Q's ,,,,Alternative,http://www.mtv.com/artists/the-swimming-pool-qs/biography
 The Sword ,http://www.facebook.com/316952895941,http://www.twitter.com/thesword,,Metal,http://www.mtv.com/artists/the-sword/biography
 The Seekers ,,,,Rock,http://www.mtv.com/artists/the-seekers/biography
 The Sensational McMillan Singers ,,,,,http://www.mtv.com/artists/the-sensational-mcmillan-singers/biography
 Tinikie Derico ,,,,,http://www.mtv.com/artists/tinikie-derico/biography
 Tibetan Buddhist ,,,,,http://www.mtv.com/artists/tibetan-buddhist/biography
 The Wardlaw Brothers ,,,,Inspirational,http://www.mtv.com/artists/the-wardlaw-brothers/biography
 The Wedding Soundtrack ,,,,,http://www.mtv.com/artists/the-wedding-soundtrack/biography
 The West Coast Rap All-Stars ,,,,,http://www.mtv.com/artists/the-west-coast-rap-all-stars/biography
 The Time ,,,,Funk,http://www.mtv.com/artists/the-time/biography
 The Trojans ,,,,,http://www.mtv.com/artists/the-trojans/biography
 The Tubes ,http://www.facebook.com/6049213838,,,Classic Rock,http://www.mtv.com/artists/the-tubes/biography
 The White Stripes ,http://www.facebook.com/383897895041,http://www.twitter.com/whitestripesus,http://whitestripes.com/,Rock,http://www.mtv.com/artists/the-white-stripes/biography
 The Wilkinsons ,,,http://www.angelfire.com/sd/wilkinsons/fanclub.html,Country,http://www.cmt.com/artists/the-wilkinsons/biography
 Theo Parrish ,,,,Electronic/Dance,http://www.mtv.com/artists/theo-parrish/biography
 Thomas Cleary ,,,,,http://www.mtv.com/artists/thomas-cleary/biography
 The Wood Brothers ,http://www.facebook.com/10055031441,http://www.twitter.com/thewoodbrothers,,Blues/Folk,http://www.mtv.com/artists/the-wood-brothers/biography
 The Wreckers ,http://www.facebook.com/9132687895,,,Rock,http://www.mtv.com/artists/the-wreckers/biography
 Tierra Tejana ,,,,,http://www.mtv.com/artists/tierra-tejana/biography
 Three 6 Mafia ,http://www.facebook.com/8186449367,,http://www.three6mafia.com/,Hip-Hop/Rap,http://www.mtv.com/artists/three-6-mafia/biography
 Threk Michaels ,,,,,http://www.mtv.com/artists/threk-michaels/biography
 TJ Nelson ,,,,,http://www.cmt.com/artists/tj-nelson-00/biography
 Thomas Stafford ,,,,,http://www.mtv.com/artists/thomas-stafford-00/biography
 Tim O'Brien ,http://www.facebook.com/128096623895829,,,Blues/Folk,http://www.cmt.com/artists/tim-obrien/biography
 Tim Ryan ,http://www.facebook.com/pages/The-OGeeZ/101578372863,,,Country,http://www.cmt.com/artists/tim-ryan/biography
 T.K. Carter ,,,,,http://www.mtv.com/artists/tk-carter/biography
 Tom Swayzee ,,,,,http://www.mtv.com/artists/tom-swayzee/biography
 Till Engel ,,,,,http://www.mtv.com/artists/till-engel-00/biography
 Tim Hicks ,http://www.facebook.com/327507520617183,http://www.twitter.com/timhicksmusic,http://www.timhicksmusic.com,Country,http://www.cmt.com/artists/tim-hicks/biography
 tomboy ,,,,,http://www.mtv.com/artists/tomboy-1/biography
 Tracy Smith ,,,,,http://www.mtv.com/artists/tracy-smith/biography
 Toad the Wet Sprocket ,http://www.facebook.com/120441387984102,http://www.twitter.com/toadwetsprocket,http://www.houseoftoad.com/,Adult Alternative,http://www.mtv.com/artists/toad-the-wet-sprocket-00/biography
 Tony Carreira ,,,,Rock,http://www.mtv.com/artists/tony-carreira/biography
 Tony de la Rosa ,,,,,http://www.cmt.com/artists/tony-de-la-rosa-00/biography
 Translator ,http://www.facebook.com/107397232647072,,,Rock,http://www.mtv.com/artists/translator/biography
 Total Praise ,,,,,http://www.mtv.com/artists/total-praise/biography
 Totalfat ,,,,,http://www.mtv.com/artists/totalfat/biography
 TotÃ² ,http://www.facebook.com/18554375953,http://www.twitter.com/toto99com,http://www.toto99.com/,Rock,http://www.mtv.com/artists/toto/biography
 Uncle Lucius ,http://www.facebook.com/82733536240,http://www.twitter.com/unclelucius,http://www.uncleluciusmusic.com,Americana,http://www.cmt.com/artists/uncle-lucius/biography
 Tony Vega ,,,,Latin,http://www.mtv.com/artists/tony-vega-00/biography
 Tope Alabi ,,,,,http://www.mtv.com/artists/tope-alabi/biography
 Trini Lopez ,,,,Latin,http://www.mtv.com/artists/trini-lopez/biography
 Trio los Paraguayos ,,,,,http://www.mtv.com/artists/trio-los-paraguayos/biography
 Triumph ,http://www.facebook.com/133259496692340,http://www.twitter.com/triumphforces,http://www.triumphmusic.com/,Rock,http://www.mtv.com/artists/triumph/biography
 Troop ,,,,R&B/Soul,http://www.mtv.com/artists/troop/biography
 Travis Greene ,,,,Rock,http://www.mtv.com/artists/travis-greene/biography
 Trent Tomlinson ,,,,,http://www.cmt.com/artists/trent-tomlinson/biography
 Troubled Mind ,,,,,http://www.mtv.com/artists/troubled-mind/biography
 Uma (New Age) ,,,,,http://www.mtv.com/artists/uma-new-age-/biography
 Umberto Tozzi ,http://www.facebook.com/42146984916,,,World/Reggae,http://www.mtv.com/artists/umberto-tozzi/biography
 Tyra Hammond ,,,,,http://www.mtv.com/artists/tyra-hammond-00/biography
 Tuggawar ,,,,,http://www.mtv.com/artists/tuggawar/biography
 Tum Tum ,,,,,http://www.mtv.com/artists/tum-tum-2/biography
 Tuna ,,,,,http://www.mtv.com/artists/tuna-2-00/biography
 Tweenies ,,,,,http://www.mtv.com/artists/tweenies/biography
 Twin Hog ,,,,,http://www.mtv.com/artists/twin-hog/biography
 UFO ,http://www.facebook.com/203532409694763,http://www.twitter.com/ufo_rockband,,Classic Rock,http://www.mtv.com/artists/ufo/biography
 Vanity 6 ,,,,R&B,http://www.mtv.com/artists/vanity-6/biography
 Ty Herndon ,http://www.facebook.com/315506085167478,http://www.twitter.com/tyherndoncom,http://www.tyherndon.com,Contemporary Country,http://www.cmt.com/artists/ty-herndon/biography
 Tyler James Williams ,,,,,http://www.mtv.com/artists/tyler-james-williams/biography
 Urhonda Dakota Smith ,,,,,http://www.mtv.com/artists/urhonda-dakota-smith/biography
 Urban Species ,,,,,http://www.mtv.com/artists/urban-species/biography
 Vedo The Singer ,,,,,http://www.mtv.com/artists/vedo-the-singer/biography
 Unheilig ,http://www.facebook.com/45666355872,http://www.twitter.com/unheilig_com,,Rock,http://www.mtv.com/artists/unheilig/biography
 Unknown Russian Artist ,,,,,http://www.mtv.com/artists/unknown-russian-artist/biography
 Yoko Nagayama ,,,,,http://www.mtv.com/artists/yoko-nagayama/biography
 Yoko Obata ,,,,,http://www.mtv.com/artists/yoko-obata/biography
 Yoko Ono ,http://www.facebook.com/10334070534,http://www.twitter.com/yokoono,,Alternative,http://www.mtv.com/artists/yoko-ono/biography
 V. Selvaganesh ,,,,,http://www.mtv.com/artists/v-selvaganesh-2/biography
 Virtue! ,,,,R&B,http://www.mtv.com/artists/virtue/biography
 Vistoso Bosses ,,,,,http://www.mtv.com/artists/vistoso-bosses/biography
 Victor Wood ,,,,,http://www.mtv.com/artists/victor-wood/biography
 Veto ,,,,,http://www.mtv.com/artists/veto-2/biography
 Vic Damone ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/vic-damone/biography
 Vicky Torres ,,,,,http://www.mtv.com/artists/vicky-torres/biography
 Vernon Duke ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/vernon-duke/biography
 Vixen ,,,http://vixenrock.com/,Rock,http://www.mtv.com/artists/vixen/biography
 Vman ,,,,,http://www.mtv.com/artists/vman/biography
 Village of Plana ,,,,,http://www.mtv.com/artists/village-of-plana/biography
 Vince Guaraldi ,http://www.facebook.com/354419256994,,,Jazz,http://www.mtv.com/artists/vince-guaraldi/biography
 Walk Off The Earth ,http://www.facebook.com/75075990356,http://www.twitter.com/walkofftheearth,http://www.walkofftheearth.com,Indie Rock,http://www.mtv.com/artists/walk-off-the-earth/biography
 Vybes Cartel ,,,,,http://www.mtv.com/artists/vybes-cartel/biography
 Waddie Mitchell ,,,,Country,http://www.cmt.com/artists/waddie-mitchell/biography
 Wade Bowen ,http://www.facebook.com/17995575887,http://www.twitter.com/wadebowen,http://www.wadebowen.com,Country,http://www.cmt.com/artists/wade-bowen/biography
 Vox One ,,,,,http://www.mtv.com/artists/vox-one/biography
 Warren G ,http://www.facebook.com/123064834407925,http://www.twitter.com/regulator,http://www.gfunk.com/,Hip-Hop/Rap,http://www.mtv.com/artists/warren-g/biography
 Washed Out ,http://www.facebook.com/169503872630,http://www.twitter.com/ernestgreene,,Electronic,http://www.mtv.com/artists/washed-out/biography
 Wendy Watson Nelson ,,,,,http://www.mtv.com/artists/wendy-watson-nelson/biography
 Werner MÃ¼ller ,,,,,http://www.mtv.com/artists/werner-muller/biography
 Western Dance ,,,,,http://www.mtv.com/artists/western-dance/biography
 Whoopi Goldberg ,,,,Comedy/Spoken Word,http://www.mtv.com/artists/whoopi-goldberg/biography
 Wilburn and Wilburn ,,,,Alternative Country,http://www.cmt.com/artists/wilburn-and-wilburn/biography
 We the Kings ,http://www.facebook.com/7569176974,http://www.twitter.com/wethekings,,Alternative,http://www.mtv.com/artists/we-the-kings/biography
